id,model_name,BLEU_score,BERTScore_F1,SBERT_Similarity,Perplexity,Word_Overlap,Length_Similarity,Char_Similarity,Quality_Score
14,DeepSeek_Base,0.015251005103023326,0.8217950463294983,0.6799256205558777,6.657963446475196,0.04296875,0.019582245430809442,1.0,0.03595279862924283
15,DeepSeek_Base,0.014631355438993023,0.7883066534996033,0.7025432586669922,6.492942453854507,0.04643962848297214,0.017372421281216077,1.0,0.03771946632244532
16,DeepSeek_Base,0.06561905581140477,0.8028392195701599,0.692676305770874,4.363636363636364,0.1827956989247312,0.2727272727272727,0.96875,0.20977517106549365
17,DeepSeek_Base,9.026003838769375e-156,0.7959586381912231,0.6546711921691895,6.49417852522639,0.02952029520295203,0.023285899094437235,0.9629629629629629,0.027649976370397587
18,DeepSeek_Base,0.011379858419838807,0.8016634583473206,0.4992130994796753,5.779036827195467,0.08053691275167785,0.07082152974504252,1.0,0.07762229784968724
19,DeepSeek_Base,0.03376162759624526,0.8309536576271057,0.7078713178634644,6.829745596868885,0.10493827160493827,0.050880626223091974,1.0,0.08872097799038436
20,DeepSeek_Base,0.009900492378505812,0.7681148052215576,0.6566126942634583,5.439814814814814,0.07614213197969544,0.10185185185185186,0.967741935483871,0.08385504794134235
21,DeepSeek_Base,0.036486273840842826,0.813579261302948,0.6267561316490173,4.831932773109243,0.08130081300813008,0.050420168067226934,1.0,0.07203661952585913
22,DeepSeek_Base,0.030920377175037796,0.8167179226875305,0.6723214387893677,4.963503649635036,0.06521739130434782,0.04379562043795615,1.0,0.058790860044430314
23,DeepSeek_Base,0.02951841559380003,0.7920680046081543,0.6385044455528259,5.574712643678161,0.12337662337662338,0.06609195402298851,1.0,0.10619122257053291
24,DeepSeek_Base,1.5854601367236014e-155,0.8051756620407104,0.36252376437187195,5.933202357563852,0.04830917874396135,0.029469548133595258,1.0,0.04265728956085152
25,DeepSeek_Base,2.603999969216157e-155,0.8090521693229675,0.7967461943626404,5.884353741496598,0.10743801652892562,0.1054421768707483,0.9393939393939394,0.10683926463147242
26,DeepSeek_Base,0.02219888495291275,0.7914246320724487,0.7234204411506653,5.089605734767025,0.10218978102189781,0.10035842293906805,0.9666666666666667,0.10164037359704887
27,DeepSeek_Base,7.431840747053121e-79,0.8065593242645264,0.5875198245048523,4.349775784753364,0.1111111111111111,0.09865470852017932,1.0,0.10737419033383155
28,DeepSeek_Base,0.016611739626324316,0.8130632638931274,0.6074010729789734,4.90990990990991,0.09734513274336283,0.07207207207207211,0.96,0.08976321454197561
29,DeepSeek_Base,0.09208757512359769,0.8237982392311096,0.7893801927566528,5.555555555555555,0.175,0.19999999999999996,0.9583333333333334,0.18249999999999997
30,DeepSeek_Base,0.05545630325273446,0.8282289505004883,0.43646591901779175,4.862068965517241,0.1342281879194631,0.11379310344827587,1.0,0.1280976625781069
31,DeepSeek_Base,1.104939887370428e-155,0.7802245616912842,0.5819019079208374,6.41095890410959,0.030534351145038167,0.0657534246575342,1.0,0.041100073198786974
32,DeepSeek_Base,0.0184332884621109,0.7948294281959534,0.5528055429458618,4.954128440366973,0.09696969696969697,0.09174311926605505,1.0,0.09540172365860439
33,DeepSeek_Base,4.136952894721752e-79,0.8124457001686096,0.5884153246879578,4.511494252873564,0.05235602094240838,0.04597701149425293,1.0,0.05044231810796174
34,DeepSeek_Base,5.814183334612955e-79,0.7762881517410278,0.5906520485877991,5.343680709534368,0.10476190476190476,0.1019955654101996,1.0,0.10393200295639321
35,DeepSeek_Base,0.011247032081511843,0.8081951141357422,0.5813264846801758,4.755043227665706,0.08241758241758242,0.0720461095100865,1.0,0.07930614054533364
36,DeepSeek_Base,0.006046460946101841,0.8077832460403442,0.6637340784072876,5.882352941176471,0.03940886699507389,0.04056795131845847,1.0,0.03975659229208926
37,DeepSeek_Base,0.04196567685931983,0.809136688709259,0.4979088306427002,4.82849604221636,0.09693877551020408,0.05277044854881263,1.0,0.08368827742178664
38,DeepSeek_Base,3.982373690308404e-79,0.8141752481460571,0.6197280287742615,4.5658263305322135,0.07731958762886598,0.07282913165266103,1.0,0.0759724508360045
39,DeepSeek_Base,0.016656356387481648,0.8032888174057007,0.5852838754653931,4.617737003058105,0.08522727272727272,0.07645259938837923,1.0,0.08259487072560466
40,DeepSeek_Base,0.011860214706882036,0.7889578938484192,0.6899318695068359,4.413965087281796,0.07589285714285714,0.07730673316708225,1.0,0.07631701995012466
41,DeepSeek_Base,0.02041900482408268,0.8073596954345703,0.5598888397216797,5.256410256410256,0.11351351351351352,0.07948717948717954,0.9583333333333334,0.10330561330561332
42,DeepSeek_Base,0.02520639370437378,0.7972030639648438,0.6197717785835266,5.227272727272727,0.06493506493506493,0.039256198347107474,1.0,0.05723140495867769
43,DeepSeek_Base,5.589603109803071e-79,0.8243345022201538,0.7484108805656433,5.267175572519084,0.08870967741935484,0.06488549618320616,1.0,0.08156242304851023
44,DeepSeek_Base,0.010523459393463653,0.7949931025505066,0.6221749782562256,5.662251655629139,0.061068702290076333,0.052980132450331174,1.0,0.058642131338152784
45,DeepSeek_Base,0.012435783665617393,0.8210738301277161,0.7224121689796448,5.993485342019545,0.06504065040650407,0.032573289902280145,1.0,0.05530044225523689
46,DeepSeek_Base,1.215739341178971e-155,0.775020182132721,0.31101521849632263,5.191570881226053,0.02390438247011952,0.02490421455938696,1.0,0.02420433209689975
47,DeepSeek_Base,0.020158532360274664,0.7997312545776367,0.6197603940963745,5.787671232876712,0.0975609756097561,0.07534246575342463,1.0,0.09089542265285665
48,DeepSeek_Base,4.222079459193686e-79,0.796375572681427,0.5248828530311584,5.353075170842825,0.03431372549019608,0.029612756264236872,1.0,0.032903434722408316
49,DeepSeek_Base,0.02907711308004282,0.8131440281867981,0.6770988702774048,5.863013698630137,0.11258278145695365,0.0876712328767123,1.0,0.10510931688288125
50,DeepSeek_Base,7.80390634533599e-79,0.8198434114456177,0.7493532299995422,6.570743405275779,0.11888111888111888,0.09832134292565953,0.96875,0.11271318609448105
1,LLaMA_Base,0.03717710431696234,0.8294054865837097,0.7161418199539185,4.90909090909091,0.14285714285714285,0.09090909090909094,0.875,0.12727272727272726
2,LLaMA_Base,0.07477507951298314,0.854584813117981,0.8026074171066284,5.7142857142857135,0.18055555555555555,0.0892857142857143,1.0,0.15317460317460319
3,LLaMA_Base,0.07431778393612733,0.8398867249488831,0.685794472694397,6.180904522613066,0.21052631578947367,0.10552763819095479,1.0,0.179026712509918
4,LLaMA_Base,0.038156413922088885,0.8194233775138855,0.727482795715332,4.927536231884058,0.12380952380952381,0.08695652173913049,1.0,0.11275362318840582
5,LLaMA_Base,3.0045367587050597e-155,0.8272372484207153,0.8307280540466309,4.451219512195122,0.10989010989010989,0.09146341463414631,0.96,0.1043621013133208
6,LLaMA_Base,0.10344819821286672,0.8335056900978088,0.8598748445510864,5.123152709359607,0.1717171717171717,0.14778325123152714,1.0,0.16453699557147833
7,LLaMA_Base,1.8257785634683142e-155,0.8172723650932312,0.5811445713043213,6.343283582089551,0.061224489795918366,0.13432835820895528,1.0,0.08315565031982944
8,LLaMA_Base,0.07517736320304688,0.846862256526947,0.6625338196754456,6.0,0.1590909090909091,0.12727272727272732,0.9629629629629629,0.14954545454545454
9,LLaMA_Base,0.02028816823882152,0.8132535219192505,0.6684433817863464,4.540229885057471,0.10526315789473684,0.08045977011494254,1.0,0.09782214156079855
10,LLaMA_Base,0.04778848593925192,0.8395840525627136,0.6950451135635376,5.0390625,0.12598425196850394,0.07421875,1.0,0.11045460137795275
11,LLaMA_Base,1.4129681602419408e-78,0.8175495266914368,0.7230715155601501,4.92822966507177,0.16037735849056603,0.368421052631579,0.8918918918918919,0.2227904667328699
12,LLaMA_Base,0.04579342350268508,0.846001148223877,0.7728931307792664,6.306306306306306,0.15853658536585366,0.07207207207207211,1.0,0.13259723137771917
13,LLaMA_Base,0.040372145280695326,0.8502592444419861,0.797313392162323,4.80225988700565,0.14130434782608695,0.09039548022598876,0.9523809523809523,0.12603168754605748
14,LLaMA_Base,0.03733663645891198,0.8244464993476868,0.7394998669624329,7.008196721311474,0.1506849315068493,0.061475409836065587,1.0,0.12392207500561418
15,LLaMA_Base,0.05127086858676763,0.7986851930618286,0.7989980578422546,4.133333333333333,0.1590909090909091,0.10666666666666669,1.0,0.14336363636363636
16,LLaMA_Base,0.06561905581140477,0.8200893998146057,0.692676305770874,4.363636363636364,0.1827956989247312,0.2727272727272727,0.96875,0.20977517106549365
